,r$_x$,r$_y$,r$_z$
930,-60.0,7.34788079488412e-15,124.50000000000001
931,-59.67131372209641,-6.271707796059183,124.50000000000001
932,-58.68885604402834,-12.474701449065543,124.50000000000001
933,-57.06339097770922,-18.541019662496836,124.50000000000001
934,-54.81272745855607,-24.404198584547988,124.50000000000001
935,-51.96152422706633,-29.999999999999982,124.50000000000001
936,-48.54101966249685,-35.26711513754838,124.50000000000001
937,-44.58868952864368,-40.14783638153148,124.50000000000001
938,-40.147836381531505,-44.58868952864364,124.50000000000001
939,-35.267115137548394,-48.54101966249684,124.50000000000001
940,-30.00000000000003,-51.961524227066306,124.50000000000001
941,-24.404198584548052,-54.81272745855603,124.50000000000001
942,-18.541019662496854,-57.06339097770921,124.50000000000001
943,-12.474701449065588,-58.688856044028334,124.50000000000001
944,-6.271707796059254,-59.6713137220964,124.50000000000001
945,-1.1021821192326178e-14,-60.0,124.50000000000001
946,6.271707796059179,-59.67131372209641,124.50000000000001
947,12.474701449065513,-58.68885604402835,124.50000000000001
948,18.541019662496833,-57.06339097770922,124.50000000000001
949,24.404198584547984,-54.81272745855607,124.50000000000001
950,29.99999999999996,-51.96152422706634,124.50000000000001
951,35.26711513754837,-48.54101966249685,124.50000000000001
952,40.14783638153147,-44.58868952864368,124.50000000000001
953,44.58868952864362,-40.147836381531526,124.50000000000001
954,48.54101966249684,-35.2671151375484,124.50000000000001
955,51.961524227066306,-30.00000000000003,124.50000000000001
956,54.81272745855603,-24.404198584548055,124.50000000000001
957,57.06339097770921,-18.541019662496858,124.50000000000001
958,58.688856044028334,-12.474701449065591,124.50000000000001
959,59.6713137220964,-6.271707796059259,124.50000000000001
960,60.0,0.0,132.8
961,59.6713137220964,6.271707796059207,132.8
962,58.68885604402834,12.47470144906556,132.8
963,57.06339097770921,18.541019662496844,132.8
964,54.812727458556054,24.40419858454801,132.8
965,51.96152422706632,29.999999999999996,132.8
966,48.54101966249685,35.26711513754839,132.8
967,44.58868952864366,40.14783638153149,132.8
968,40.14783638153149,44.58868952864365,132.8
969,35.26711513754839,48.54101966249685,132.8
970,30.000000000000007,51.96152422706631,132.8
971,24.404198584548023,54.812727458556054,132.8
972,18.541019662496847,57.06339097770921,132.8
973,12.474701449065567,58.688856044028334,132.8
974,6.2717077960592205,59.6713137220964,132.8
975,3.67394039744206e-15,60.0,132.8
976,-6.2717077960592,59.67131372209641,132.8
977,-12.474701449065547,58.68885604402834,132.8
978,-18.54101966249684,57.06339097770922,132.8
979,-24.404198584548002,54.81272745855606,132.8
980,-29.999999999999986,51.96152422706632,132.8
981,-35.26711513754838,48.54101966249685,132.8
982,-40.14783638153148,44.58868952864367,132.8
983,-44.58868952864364,40.1478363815315,132.8
984,-48.54101966249684,35.267115137548394,132.8
985,-51.961524227066306,30.00000000000002,132.8
986,-54.81272745855605,24.404198584548027,132.8
987,-57.06339097770921,18.54101966249685,132.8
988,-58.688856044028334,12.474701449065584,132.8
989,-59.6713137220964,6.271707796059224,132.8
990,-60.0,7.34788079488412e-15,132.8
991,-59.67131372209641,-6.271707796059183,132.8
992,-58.68885604402834,-12.474701449065543,132.8
993,-57.06339097770922,-18.541019662496836,132.8
994,-54.81272745855607,-24.404198584547988,132.8
995,-51.96152422706633,-29.999999999999982,132.8
996,-48.54101966249685,-35.26711513754838,132.8
997,-44.58868952864368,-40.14783638153148,132.8
998,-40.147836381531505,-44.58868952864364,132.8
999,-35.267115137548394,-48.54101966249684,132.8
1000,-30.00000000000003,-51.961524227066306,132.8
1001,-24.404198584548052,-54.81272745855603,132.8
1002,-18.541019662496854,-57.06339097770921,132.8
1003,-12.474701449065588,-58.688856044028334,132.8
1004,-6.271707796059254,-59.6713137220964,132.8
1005,-1.1021821192326178e-14,-60.0,132.8
1006,6.271707796059179,-59.67131372209641,132.8
1007,12.474701449065513,-58.68885604402835,132.8
1008,18.541019662496833,-57.06339097770922,132.8
1009,24.404198584547984,-54.81272745855607,132.8
1010,29.99999999999996,-51.96152422706634,132.8
1011,35.26711513754837,-48.54101966249685,132.8
1012,40.14783638153147,-44.58868952864368,132.8
1013,44.58868952864362,-40.147836381531526,132.8
1014,48.54101966249684,-35.2671151375484,132.8
1015,51.961524227066306,-30.00000000000003,132.8
1016,54.81272745855603,-24.404198584548055,132.8
1017,57.06339097770921,-18.541019662496858,132.8
1018,58.688856044028334,-12.474701449065591,132.8
1019,59.6713137220964,-6.271707796059259,132.8
1020,60.0,0.0,141.10000000000002
1021,59.6713137220964,6.271707796059207,141.10000000000002
1022,58.68885604402834,12.47470144906556,141.10000000000002
1023,57.06339097770921,18.541019662496844,141.10000000000002
1024,54.812727458556054,24.40419858454801,141.10000000000002
1025,51.96152422706632,29.999999999999996,141.10000000000002
1026,48.54101966249685,35.26711513754839,141.10000000000002
1027,44.58868952864366,40.14783638153149,141.10000000000002
1028,40.14783638153149,44.58868952864365,141.10000000000002
1029,35.26711513754839,48.54101966249685,141.10000000000002
1030,30.000000000000007,51.96152422706631,141.10000000000002
1031,24.404198584548023,54.812727458556054,141.10000000000002
1032,18.541019662496847,57.06339097770921,141.10000000000002
1033,12.474701449065567,58.688856044028334,141.10000000000002
1034,6.2717077960592205,59.6713137220964,141.10000000000002
1035,3.67394039744206e-15,60.0,141.10000000000002
1036,-6.2717077960592,59.67131372209641,141.10000000000002
1037,-12.474701449065547,58.68885604402834,141.10000000000002
1038,-18.54101966249684,57.06339097770922,141.10000000000002
1039,-24.404198584548002,54.81272745855606,141.10000000000002
1040,-29.999999999999986,51.96152422706632,141.10000000000002
1041,-35.26711513754838,48.54101966249685,141.10000000000002
1042,-40.14783638153148,44.58868952864367,141.10000000000002
1043,-44.58868952864364,40.1478363815315,141.10000000000002
1044,-48.54101966249684,35.267115137548394,141.10000000000002
1045,-51.961524227066306,30.00000000000002,141.10000000000002
1046,-54.81272745855605,24.404198584548027,141.10000000000002
1047,-57.06339097770921,18.54101966249685,141.10000000000002
1048,-58.688856044028334,12.474701449065584,141.10000000000002
1049,-59.6713137220964,6.271707796059224,141.10000000000002
1050,-60.0,7.34788079488412e-15,141.10000000000002
1051,-59.67131372209641,-6.271707796059183,141.10000000000002
1052,-58.68885604402834,-12.474701449065543,141.10000000000002
1053,-57.06339097770922,-18.541019662496836,141.10000000000002
1054,-54.81272745855607,-24.404198584547988,141.10000000000002
1055,-51.96152422706633,-29.999999999999982,141.10000000000002
1056,-48.54101966249685,-35.26711513754838,141.10000000000002
1057,-44.58868952864368,-40.14783638153148,141.10000000000002
1058,-40.147836381531505,-44.58868952864364,141.10000000000002
1059,-35.267115137548394,-48.54101966249684,141.10000000000002
1060,-30.00000000000003,-51.961524227066306,141.10000000000002
1061,-24.404198584548052,-54.81272745855603,141.10000000000002
1062,-18.541019662496854,-57.06339097770921,141.10000000000002
1063,-12.474701449065588,-58.688856044028334,141.10000000000002
1064,-6.271707796059254,-59.6713137220964,141.10000000000002
1065,-1.1021821192326178e-14,-60.0,141.10000000000002
1066,6.271707796059179,-59.67131372209641,141.10000000000002
1067,12.474701449065513,-58.68885604402835,141.10000000000002
1068,18.541019662496833,-57.06339097770922,141.10000000000002
1069,24.404198584547984,-54.81272745855607,141.10000000000002
1070,29.99999999999996,-51.96152422706634,141.10000000000002
1071,35.26711513754837,-48.54101966249685,141.10000000000002
1072,40.14783638153147,-44.58868952864368,141.10000000000002
1073,44.58868952864362,-40.147836381531526,141.10000000000002
1074,48.54101966249684,-35.2671151375484,141.10000000000002
1075,51.961524227066306,-30.00000000000003,141.10000000000002
1076,54.81272745855603,-24.404198584548055,141.10000000000002
1077,57.06339097770921,-18.541019662496858,141.10000000000002
1078,58.688856044028334,-12.474701449065591,141.10000000000002
1079,59.6713137220964,-6.271707796059259,141.10000000000002
1080,60.0,0.0,149.4
1081,59.6713137220964,6.271707796059207,149.4
1082,58.68885604402834,12.47470144906556,149.4
1083,57.06339097770921,18.541019662496844,149.4
1084,54.812727458556054,24.40419858454801,149.4
1085,51.96152422706632,29.999999999999996,149.4
1086,48.54101966249685,35.26711513754839,149.4
1087,44.58868952864366,40.14783638153149,149.4
1088,40.14783638153149,44.58868952864365,149.4
1089,35.26711513754839,48.54101966249685,149.4
1090,30.000000000000007,51.96152422706631,149.4
1091,24.404198584548023,54.812727458556054,149.4
1092,18.541019662496847,57.06339097770921,149.4
1093,12.474701449065567,58.688856044028334,149.4
1094,6.2717077960592205,59.6713137220964,149.4
1095,3.67394039744206e-15,60.0,149.4
1096,-6.2717077960592,59.67131372209641,149.4
1097,-12.474701449065547,58.68885604402834,149.4
1098,-18.54101966249684,57.06339097770922,149.4
1099,-24.404198584548002,54.81272745855606,149.4
1100,-29.999999999999986,51.96152422706632,149.4
1101,-35.26711513754838,48.54101966249685,149.4
1102,-40.14783638153148,44.58868952864367,149.4
1103,-44.58868952864364,40.1478363815315,149.4
1104,-48.54101966249684,35.267115137548394,149.4
1105,-51.961524227066306,30.00000000000002,149.4
1106,-54.81272745855605,24.404198584548027,149.4
1107,-57.06339097770921,18.54101966249685,149.4
1108,-58.688856044028334,12.474701449065584,149.4
1109,-59.6713137220964,6.271707796059224,149.4
1110,-60.0,7.34788079488412e-15,149.4
1111,-59.67131372209641,-6.271707796059183,149.4
1112,-58.68885604402834,-12.474701449065543,149.4
1113,-57.06339097770922,-18.541019662496836,149.4
1114,-54.81272745855607,-24.404198584547988,149.4
1115,-51.96152422706633,-29.999999999999982,149.4
1116,-48.54101966249685,-35.26711513754838,149.4
1117,-44.58868952864368,-40.14783638153148,149.4
1118,-40.147836381531505,-44.58868952864364,149.4
1119,-35.267115137548394,-48.54101966249684,149.4
1120,-30.00000000000003,-51.961524227066306,149.4
1121,-24.404198584548052,-54.81272745855603,149.4
1122,-18.541019662496854,-57.06339097770921,149.4
1123,-12.474701449065588,-58.688856044028334,149.4
1124,-6.271707796059254,-59.6713137220964,149.4
1125,-1.1021821192326178e-14,-60.0,149.4
1126,6.271707796059179,-59.67131372209641,149.4
1127,12.474701449065513,-58.68885604402835,149.4
1128,18.541019662496833,-57.06339097770922,149.4
1129,24.404198584547984,-54.81272745855607,149.4
1130,29.99999999999996,-51.96152422706634,149.4
1131,35.26711513754837,-48.54101966249685,149.4
1132,40.14783638153147,-44.58868952864368,149.4
1133,44.58868952864362,-40.147836381531526,149.4
1134,48.54101966249684,-35.2671151375484,149.4
1135,51.961524227066306,-30.00000000000003,149.4
1136,54.81272745855603,-24.404198584548055,149.4
1137,57.06339097770921,-18.541019662496858,149.4
1138,58.688856044028334,-12.474701449065591,149.4
1139,59.6713137220964,-6.271707796059259,149.4
1140,60.0,0.0,157.70000000000002
1141,59.6713137220964,6.271707796059207,157.70000000000002
1142,58.68885604402834,12.47470144906556,157.70000000000002
1143,57.06339097770921,18.541019662496844,157.70000000000002
1144,54.812727458556054,24.40419858454801,157.70000000000002
1145,51.96152422706632,29.999999999999996,157.70000000000002
1146,48.54101966249685,35.26711513754839,157.70000000000002
1147,44.58868952864366,40.14783638153149,157.70000000000002
1148,40.14783638153149,44.58868952864365,157.70000000000002
1149,35.26711513754839,48.54101966249685,157.70000000000002
1150,30.000000000000007,51.96152422706631,157.70000000000002
1151,24.404198584548023,54.812727458556054,157.70000000000002
1152,18.541019662496847,57.06339097770921,157.70000000000002
1153,12.474701449065567,58.688856044028334,157.70000000000002
1154,6.2717077960592205,59.6713137220964,157.70000000000002
1155,3.67394039744206e-15,60.0,157.70000000000002
1156,-6.2717077960592,59.67131372209641,157.70000000000002
1157,-12.474701449065547,58.68885604402834,157.70000000000002
1158,-18.54101966249684,57.06339097770922,157.70000000000002
1159,-24.404198584548002,54.81272745855606,157.70000000000002
1160,-29.999999999999986,51.96152422706632,157.70000000000002
1161,-35.26711513754838,48.54101966249685,157.70000000000002
1162,-40.14783638153148,44.58868952864367,157.70000000000002
1163,-44.58868952864364,40.1478363815315,157.70000000000002
1164,-48.54101966249684,35.267115137548394,157.70000000000002
1165,-51.961524227066306,30.00000000000002,157.70000000000002
1166,-54.81272745855605,24.404198584548027,157.70000000000002
1167,-57.06339097770921,18.54101966249685,157.70000000000002
1168,-58.688856044028334,12.474701449065584,157.70000000000002
1169,-59.6713137220964,6.271707796059224,157.70000000000002
1170,-60.0,7.34788079488412e-15,157.70000000000002
1171,-59.67131372209641,-6.271707796059183,157.70000000000002
1172,-58.68885604402834,-12.474701449065543,157.70000000000002
1173,-57.06339097770922,-18.541019662496836,157.70000000000002
1174,-54.81272745855607,-24.404198584547988,157.70000000000002
1175,-51.96152422706633,-29.999999999999982,157.70000000000002
1176,-48.54101966249685,-35.26711513754838,157.70000000000002
1177,-44.58868952864368,-40.14783638153148,157.70000000000002
1178,-40.147836381531505,-44.58868952864364,157.70000000000002
1179,-35.267115137548394,-48.54101966249684,157.70000000000002
1180,-30.00000000000003,-51.961524227066306,157.70000000000002
1181,-24.404198584548052,-54.81272745855603,157.70000000000002
1182,-18.541019662496854,-57.06339097770921,157.70000000000002
1183,-12.474701449065588,-58.688856044028334,157.70000000000002
1184,-6.271707796059254,-59.6713137220964,157.70000000000002
1185,-1.1021821192326178e-14,-60.0,157.70000000000002
1186,6.271707796059179,-59.67131372209641,157.70000000000002
1187,12.474701449065513,-58.68885604402835,157.70000000000002
1188,18.541019662496833,-57.06339097770922,157.70000000000002
1189,24.404198584547984,-54.81272745855607,157.70000000000002
1190,29.99999999999996,-51.96152422706634,157.70000000000002
1191,35.26711513754837,-48.54101966249685,157.70000000000002
1192,40.14783638153147,-44.58868952864368,157.70000000000002
1193,44.58868952864362,-40.147836381531526,157.70000000000002
1194,48.54101966249684,-35.2671151375484,157.70000000000002
1195,51.961524227066306,-30.00000000000003,157.70000000000002
1196,54.81272745855603,-24.404198584548055,157.70000000000002
1197,57.06339097770921,-18.541019662496858,157.70000000000002
1198,58.688856044028334,-12.474701449065591,157.70000000000002
1199,59.6713137220964,-6.271707796059259,157.70000000000002
1200,60.0,0.0,166.0
1201,59.6713137220964,6.271707796059207,166.0
1202,58.68885604402834,12.47470144906556,166.0
1203,57.06339097770921,18.541019662496844,166.0
1204,54.812727458556054,24.40419858454801,166.0
1205,51.96152422706632,29.999999999999996,166.0
1206,48.54101966249685,35.26711513754839,166.0
1207,44.58868952864366,40.14783638153149,166.0
1208,40.14783638153149,44.58868952864365,166.0
1209,35.26711513754839,48.54101966249685,166.0
1210,30.000000000000007,51.96152422706631,166.0
1211,24.404198584548023,54.812727458556054,166.0
1212,18.541019662496847,57.06339097770921,166.0
1213,12.474701449065567,58.688856044028334,166.0
1214,6.2717077960592205,59.6713137220964,166.0
1215,3.67394039744206e-15,60.0,166.0
1216,-6.2717077960592,59.67131372209641,166.0
1217,-12.474701449065547,58.68885604402834,166.0
1218,-18.54101966249684,57.06339097770922,166.0
1219,-24.404198584548002,54.81272745855606,166.0
1220,-29.999999999999986,51.96152422706632,166.0
1221,-35.26711513754838,48.54101966249685,166.0
1222,-40.14783638153148,44.58868952864367,166.0
1223,-44.58868952864364,40.1478363815315,166.0
1224,-48.54101966249684,35.267115137548394,166.0
1225,-51.961524227066306,30.00000000000002,166.0
1226,-54.81272745855605,24.404198584548027,166.0
1227,-57.06339097770921,18.54101966249685,166.0
1228,-58.688856044028334,12.474701449065584,166.0
1229,-59.6713137220964,6.271707796059224,166.0
1230,-60.0,7.34788079488412e-15,166.0
1231,-59.67131372209641,-6.271707796059183,166.0
1232,-58.68885604402834,-12.474701449065543,166.0
1233,-57.06339097770922,-18.541019662496836,166.0
1234,-54.81272745855607,-24.404198584547988,166.0
1235,-51.96152422706633,-29.999999999999982,166.0
1236,-48.54101966249685,-35.26711513754838,166.0
1237,-44.58868952864368,-40.14783638153148,166.0
1238,-40.147836381531505,-44.58868952864364,166.0
1239,-35.267115137548394,-48.54101966249684,166.0
1240,-30.00000000000003,-51.961524227066306,166.0
1241,-24.404198584548052,-54.81272745855603,166.0
1242,-18.541019662496854,-57.06339097770921,166.0
1243,-12.474701449065588,-58.688856044028334,166.0
1244,-6.271707796059254,-59.6713137220964,166.0
1245,-1.1021821192326178e-14,-60.0,166.0
1246,6.271707796059179,-59.67131372209641,166.0
1247,12.474701449065513,-58.68885604402835,166.0
1248,18.541019662496833,-57.06339097770922,166.0
1249,24.404198584547984,-54.81272745855607,166.0
1250,29.99999999999996,-51.96152422706634,166.0
1251,35.26711513754837,-48.54101966249685,166.0
1252,40.14783638153147,-44.58868952864368,166.0
1253,44.58868952864362,-40.147836381531526,166.0
1254,48.54101966249684,-35.2671151375484,166.0
1255,51.961524227066306,-30.00000000000003,166.0
1256,54.81272745855603,-24.404198584548055,166.0
1257,57.06339097770921,-18.541019662496858,166.0
1258,58.688856044028334,-12.474701449065591,166.0
1259,59.6713137220964,-6.271707796059259,166.0
1260,60.0,0.0,174.3
1261,59.6713137220964,6.271707796059207,174.3
1262,58.68885604402834,12.47470144906556,174.3
1263,57.06339097770921,18.541019662496844,174.3
1264,54.812727458556054,24.40419858454801,174.3
1265,51.96152422706632,29.999999999999996,174.3
1266,48.54101966249685,35.26711513754839,174.3
1267,44.58868952864366,40.14783638153149,174.3
1268,40.14783638153149,44.58868952864365,174.3
1269,35.26711513754839,48.54101966249685,174.3
1270,30.000000000000007,51.96152422706631,174.3
1271,24.404198584548023,54.812727458556054,174.3
1272,18.541019662496847,57.06339097770921,174.3
1273,12.474701449065567,58.688856044028334,174.3
1274,6.2717077960592205,59.6713137220964,174.3
1275,3.67394039744206e-15,60.0,174.3
1276,-6.2717077960592,59.67131372209641,174.3
1277,-12.474701449065547,58.68885604402834,174.3
1278,-18.54101966249684,57.06339097770922,174.3
1279,-24.404198584548002,54.81272745855606,174.3
1280,-29.999999999999986,51.96152422706632,174.3
1281,-35.26711513754838,48.54101966249685,174.3
1282,-40.14783638153148,44.58868952864367,174.3
1283,-44.58868952864364,40.1478363815315,174.3
1284,-48.54101966249684,35.267115137548394,174.3
1285,-51.961524227066306,30.00000000000002,174.3
1286,-54.81272745855605,24.404198584548027,174.3
1287,-57.06339097770921,18.54101966249685,174.3
1288,-58.688856044028334,12.474701449065584,174.3
1289,-59.6713137220964,6.271707796059224,174.3
1290,-60.0,7.34788079488412e-15,174.3
1291,-59.67131372209641,-6.271707796059183,174.3
1292,-58.68885604402834,-12.474701449065543,174.3
1293,-57.06339097770922,-18.541019662496836,174.3
1294,-54.81272745855607,-24.404198584547988,174.3
1295,-51.96152422706633,-29.999999999999982,174.3
1296,-48.54101966249685,-35.26711513754838,174.3
1297,-44.58868952864368,-40.14783638153148,174.3
1298,-40.147836381531505,-44.58868952864364,174.3
1299,-35.267115137548394,-48.54101966249684,174.3
1300,-30.00000000000003,-51.961524227066306,174.3
1301,-24.404198584548052,-54.81272745855603,174.3
1302,-18.541019662496854,-57.06339097770921,174.3
1303,-12.474701449065588,-58.688856044028334,174.3
1304,-6.271707796059254,-59.6713137220964,174.3
1305,-1.1021821192326178e-14,-60.0,174.3
1306,6.271707796059179,-59.67131372209641,174.3
1307,12.474701449065513,-58.68885604402835,174.3
1308,18.541019662496833,-57.06339097770922,174.3
1309,24.404198584547984,-54.81272745855607,174.3
1310,29.99999999999996,-51.96152422706634,174.3
1311,35.26711513754837,-48.54101966249685,174.3
1312,40.14783638153147,-44.58868952864368,174.3
1313,44.58868952864362,-40.147836381531526,174.3
1314,48.54101966249684,-35.2671151375484,174.3
1315,51.961524227066306,-30.00000000000003,174.3
1316,54.81272745855603,-24.404198584548055,174.3
1317,57.06339097770921,-18.541019662496858,174.3
1318,58.688856044028334,-12.474701449065591,174.3
1319,59.6713137220964,-6.271707796059259,174.3
1320,60.0,0.0,182.60000000000002
1321,59.6713137220964,6.271707796059207,182.60000000000002
1322,58.68885604402834,12.47470144906556,182.60000000000002
1323,57.06339097770921,18.541019662496844,182.60000000000002
1324,54.812727458556054,24.40419858454801,182.60000000000002
1325,51.96152422706632,29.999999999999996,182.60000000000002
1326,48.54101966249685,35.26711513754839,182.60000000000002
1327,44.58868952864366,40.14783638153149,182.60000000000002
1328,40.14783638153149,44.58868952864365,182.60000000000002
1329,35.26711513754839,48.54101966249685,182.60000000000002
1330,30.000000000000007,51.96152422706631,182.60000000000002
1331,24.404198584548023,54.812727458556054,182.60000000000002
1332,18.541019662496847,57.06339097770921,182.60000000000002
1333,12.474701449065567,58.688856044028334,182.60000000000002
1334,6.2717077960592205,59.6713137220964,182.60000000000002
1335,3.67394039744206e-15,60.0,182.60000000000002
1336,-6.2717077960592,59.67131372209641,182.60000000000002
1337,-12.474701449065547,58.68885604402834,182.60000000000002
1338,-18.54101966249684,57.06339097770922,182.60000000000002
1339,-24.404198584548002,54.81272745855606,182.60000000000002
1340,-29.999999999999986,51.96152422706632,182.60000000000002
1341,-35.26711513754838,48.54101966249685,182.60000000000002
1342,-40.14783638153148,44.58868952864367,182.60000000000002
1343,-44.58868952864364,40.1478363815315,182.60000000000002
1344,-48.54101966249684,35.267115137548394,182.60000000000002
1345,-51.961524227066306,30.00000000000002,182.60000000000002
1346,-54.81272745855605,24.404198584548027,182.60000000000002
1347,-57.06339097770921,18.54101966249685,182.60000000000002
1348,-58.688856044028334,12.474701449065584,182.60000000000002
1349,-59.6713137220964,6.271707796059224,182.60000000000002
1350,-60.0,7.34788079488412e-15,182.60000000000002
1351,-59.67131372209641,-6.271707796059183,182.60000000000002
1352,-58.68885604402834,-12.474701449065543,182.60000000000002
1353,-57.06339097770922,-18.541019662496836,182.60000000000002
1354,-54.81272745855607,-24.404198584547988,182.60000000000002
1355,-51.96152422706633,-29.999999999999982,182.60000000000002
1356,-48.54101966249685,-35.26711513754838,182.60000000000002
1357,-44.58868952864368,-40.14783638153148,182.60000000000002
1358,-40.147836381531505,-44.58868952864364,182.60000000000002
1359,-35.267115137548394,-48.54101966249684,182.60000000000002
1360,-30.00000000000003,-51.961524227066306,182.60000000000002
1361,-24.404198584548052,-54.81272745855603,182.60000000000002
1362,-18.541019662496854,-57.06339097770921,182.60000000000002
1363,-12.474701449065588,-58.688856044028334,182.60000000000002
1364,-6.271707796059254,-59.6713137220964,182.60000000000002
1365,-1.1021821192326178e-14,-60.0,182.60000000000002
1366,6.271707796059179,-59.67131372209641,182.60000000000002
1367,12.474701449065513,-58.68885604402835,182.60000000000002
1368,18.541019662496833,-57.06339097770922,182.60000000000002
1369,24.404198584547984,-54.81272745855607,182.60000000000002
1370,29.99999999999996,-51.96152422706634,182.60000000000002
1371,35.26711513754837,-48.54101966249685,182.60000000000002
1372,40.14783638153147,-44.58868952864368,182.60000000000002
1373,44.58868952864362,-40.147836381531526,182.60000000000002
1374,48.54101966249684,-35.2671151375484,182.60000000000002
1375,51.961524227066306,-30.00000000000003,182.60000000000002
1376,54.81272745855603,-24.404198584548055,182.60000000000002
1377,57.06339097770921,-18.541019662496858,182.60000000000002
1378,58.688856044028334,-12.474701449065591,182.60000000000002
1379,59.6713137220964,-6.271707796059259,182.60000000000002
1380,60.0,0.0,190.9
1381,59.6713137220964,6.271707796059207,190.9
1382,58.68885604402834,12.47470144906556,190.9
1383,57.06339097770921,18.541019662496844,190.9
1384,54.812727458556054,24.40419858454801,190.9
1385,51.96152422706632,29.999999999999996,190.9
1386,48.54101966249685,35.26711513754839,190.9
1387,44.58868952864366,40.14783638153149,190.9
1388,40.14783638153149,44.58868952864365,190.9
1389,35.26711513754839,48.54101966249685,190.9
1390,30.000000000000007,51.96152422706631,190.9
1391,24.404198584548023,54.812727458556054,190.9
1392,18.541019662496847,57.06339097770921,190.9
1393,12.474701449065567,58.688856044028334,190.9
1394,6.2717077960592205,59.6713137220964,190.9
1395,3.67394039744206e-15,60.0,190.9
1396,-6.2717077960592,59.67131372209641,190.9
1397,-12.474701449065547,58.68885604402834,190.9
1398,-18.54101966249684,57.06339097770922,190.9
1399,-24.404198584548002,54.81272745855606,190.9
1400,-29.999999999999986,51.96152422706632,190.9
1401,-35.26711513754838,48.54101966249685,190.9
1402,-40.14783638153148,44.58868952864367,190.9
1403,-44.58868952864364,40.1478363815315,190.9
1404,-48.54101966249684,35.267115137548394,190.9
1405,-51.961524227066306,30.00000000000002,190.9
1406,-54.81272745855605,24.404198584548027,190.9
1407,-57.06339097770921,18.54101966249685,190.9
1408,-58.688856044028334,12.474701449065584,190.9
1409,-59.6713137220964,6.271707796059224,190.9
1410,-60.0,7.34788079488412e-15,190.9
1411,-59.67131372209641,-6.271707796059183,190.9
1412,-58.68885604402834,-12.474701449065543,190.9
1413,-57.06339097770922,-18.541019662496836,190.9
1414,-54.81272745855607,-24.404198584547988,190.9
1415,-51.96152422706633,-29.999999999999982,190.9
1416,-48.54101966249685,-35.26711513754838,190.9
1417,-44.58868952864368,-40.14783638153148,190.9
1418,-40.147836381531505,-44.58868952864364,190.9
1419,-35.267115137548394,-48.54101966249684,190.9
1420,-30.00000000000003,-51.961524227066306,190.9
1421,-24.404198584548052,-54.81272745855603,190.9
1422,-18.541019662496854,-57.06339097770921,190.9
1423,-12.474701449065588,-58.688856044028334,190.9
1424,-6.271707796059254,-59.6713137220964,190.9
1425,-1.1021821192326178e-14,-60.0,190.9
1426,6.271707796059179,-59.67131372209641,190.9
1427,12.474701449065513,-58.68885604402835,190.9
1428,18.541019662496833,-57.06339097770922,190.9
1429,24.404198584547984,-54.81272745855607,190.9
1430,29.99999999999996,-51.96152422706634,190.9
1431,35.26711513754837,-48.54101966249685,190.9
1432,40.14783638153147,-44.58868952864368,190.9
1433,44.58868952864362,-40.147836381531526,190.9
1434,48.54101966249684,-35.2671151375484,190.9
1435,51.961524227066306,-30.00000000000003,190.9
1436,54.81272745855603,-24.404198584548055,190.9
1437,57.06339097770921,-18.541019662496858,190.9
1438,58.688856044028334,-12.474701449065591,190.9
1439,59.6713137220964,-6.271707796059259,190.9
1440,60.0,0.0,199.20000000000002
1441,59.6713137220964,6.271707796059207,199.20000000000002
1442,58.68885604402834,12.47470144906556,199.20000000000002
1443,57.06339097770921,18.541019662496844,199.20000000000002
1444,54.812727458556054,24.40419858454801,199.20000000000002
1445,51.96152422706632,29.999999999999996,199.20000000000002
1446,48.54101966249685,35.26711513754839,199.20000000000002
1447,44.58868952864366,40.14783638153149,199.20000000000002
1448,40.14783638153149,44.58868952864365,199.20000000000002
1449,35.26711513754839,48.54101966249685,199.20000000000002
1450,30.000000000000007,51.96152422706631,199.20000000000002
1451,24.404198584548023,54.812727458556054,199.20000000000002
1452,18.541019662496847,57.06339097770921,199.20000000000002
1453,12.474701449065567,58.688856044028334,199.20000000000002
1454,6.2717077960592205,59.6713137220964,199.20000000000002
1455,3.67394039744206e-15,60.0,199.20000000000002
1456,-6.2717077960592,59.67131372209641,199.20000000000002
1457,-12.474701449065547,58.68885604402834,199.20000000000002
1458,-18.54101966249684,57.06339097770922,199.20000000000002
1459,-24.404198584548002,54.81272745855606,199.20000000000002
1460,-29.999999999999986,51.96152422706632,199.20000000000002
1461,-35.26711513754838,48.54101966249685,199.20000000000002
1462,-40.14783638153148,44.58868952864367,199.20000000000002
1463,-44.58868952864364,40.1478363815315,199.20000000000002
1464,-48.54101966249684,35.267115137548394,199.20000000000002
1465,-51.961524227066306,30.00000000000002,199.20000000000002
1466,-54.81272745855605,24.404198584548027,199.20000000000002
1467,-57.06339097770921,18.54101966249685,199.20000000000002
1468,-58.688856044028334,12.474701449065584,199.20000000000002
1469,-59.6713137220964,6.271707796059224,199.20000000000002
1470,-60.0,7.34788079488412e-15,199.20000000000002
1471,-59.67131372209641,-6.271707796059183,199.20000000000002
1472,-58.68885604402834,-12.474701449065543,199.20000000000002
1473,-57.06339097770922,-18.541019662496836,199.20000000000002
1474,-54.81272745855607,-24.404198584547988,199.20000000000002
1475,-51.96152422706633,-29.999999999999982,199.20000000000002
1476,-48.54101966249685,-35.26711513754838,199.20000000000002
